PU_Gap_Code,PU_Code,Gap_Code,HUC8_Basin_Name,CREP_Area,CRP_Area,NRCS_Area,CSP_Area,FDA_Area,IDNR_Area,NP_Area,All_Conservation_Area,Total_Area,Shape_Length,Shape_Area,CRP_Percent,CREP_Percent,NRCS_Percent,CSP_Percent,FDA_Percent,INDR_Percent,NP_Percent,Total_Conservation_Percent,size_class,C_Order,Link,DS_Order,DS_Link,US_L3NAME,NA_L2NAME,EPA_REGION
kasky3539,kasky,3539,Lower,0,0,0,0,0,0,0,0,241114.9974,2957.657724,241346.8493,0,0,0,0,0,0,0,0,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky354,kasky,354,Upper,0,0,0,0,0,0,0,0,16627644.15,25797.67451,16676009.51,0,0,0,0,0,0,0,0,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3540,kasky,3540,Middle,0,386902.0542,0,0,426481.5735,0,0,813383.6276,3106315.537,11051.97293,3113024.881,0.124553365,0,0,0,0.137294994,0,0,0.26184836,1,1,1,4,40,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3541,kasky,3541,Middle,0,16110.84174,0,0,15111.02899,0,0,31221.87073,3233664.697,9602.436113,3240736.028,0.004982224,0,0,0,0.004673035,0,0,0.009655259,2,4,35,4,39,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3542,kasky,3542,Lower,0,0,0,0,0,0,0,0,3411047.183,10562.42261,3414379.489,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3543,kasky,3543,Lower,0,30209.01872,0,0,0,0,0,30209.01872,6343536.067,15937.88673,6352508.244,0.004762173,0,0,0,0,0,0,0.004762173,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3544,kasky,3544,Lower,0,0,0,0,0,0,0,0,2826937.833,9719.617446,2830850.581,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3545,kasky,3545,Middle,0,4075900.365,0,0,0,0,0,4075900.365,6340832.735,13287.49558,6355410.28,0.642802063,0,0,0,0,0,0,0.642802063,1,2,9,4,28,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3546,kasky,3546,Lower,0,0,0,0,0,0,0,0,7640996.112,19738.75268,7650044.525,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3547,kasky,3547,Shoal,0,0,0,0,195490.7496,0,0,195490.7496,641470.7063,5071.319518,642440.8931,0,0,0,0,0.304753978,0,0,0.304753978,2,4,61,4,62,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3548,kasky,3548,Shoal,0,314133.4583,0,87775.31867,482902.0304,0,0,884810.8074,2480279.237,11953.80095,2484005.369,0.126652457,0,0,0.035389289,0.194696639,0,0,0.356738384,1,1,1,4,62,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3549,kasky,3549,Lower,0,0,0,49306.21088,0,0,0,49306.21088,3054387.935,12192.92728,3057802.555,0,0,0,0.016142747,0,0,0,0.016142747,1,2,2,4,22,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky355,kasky,355,Upper,0,14676.61862,0,0,0,0,0,14676.61862,3096118.161,12398.69242,3106244.332,0.004740329,0,0,0,0,0,0,0.004740329,1,1,1,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3550,kasky,3550,Lower,0,0,0,24268.60135,42268.40586,0,0,66537.0072,1587708.649,7182.957585,1589448.786,0,0,0,0.015285299,0.026622268,0,0,0.041907567,2,4,22,4,23,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3551,kasky,3551,Lower,0,0,0,0,0,0,0,0,67324.45614,1267.53814,67397.65978,0,0,0,0,0,0,0,0,1,1,1,4,23,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3552,kasky,3552,Middle,0,6668.048653,0,0,83457.64608,0,0,90125.69474,2724185.799,10327.52481,2730073.962,0.002447722,0,0,0,0.030635813,0,0,0.033083534,2,4,39,4,40,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3553,kasky,3553,Middle,0,0,0,0,0,0,0,0,1262893.013,7911.896448,1265723.497,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3554,kasky,3554,Middle,0,27679.53351,0,0,60307.01958,0,0,87986.55309,4477926.189,15686.57347,4488456.915,0.006181329,0,0,0,0.013467623,0,0,0.019648951,1,1,1,2,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3555,kasky,3555,Middle,0,534398.8297,0,0,0,0,0,534398.8297,308436.2817,3744.409901,309148.4655,1.7326069,0,0,0,0,0,0,1.7326069,1,2,8,2,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3556,kasky,3556,Shoal,0,120658.7826,0,0,0,0,0,120658.7826,1644091.918,8512.737401,1646651.819,0.073389317,0,0,0,0,0,0,0.073389317,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3557,kasky,3557,Shoal,0,0,0,14358.83044,0,0,0,14358.83044,79162.89089,1629.941228,79282.51091,0,0,0,0.181383351,0,0,0,0.181383351,2,4,62,4,63,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3558,kasky,3558,Lower,0,0,0,0,0,0,0,0,1129138.166,7544.888697,1130270.971,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3559,kasky,3559,Lower,0,0,0,0,0,0,0,0,837970.5153,6699.818151,838749.3895,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky356,kasky,356,Upper,961971.0535,2731743.795,0,0,0,703854.6549,0,4397569.503,3180003.717,12503.55779,3187973.538,0.859037925,0.302506267,0,0,0,0.221337683,0,1.382881875,2,4,24,4,25,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3560,kasky,3560,Lower,0,0,0,0,0,0,0,0,174699.3312,2293.537283,174867.8229,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3561,kasky,3561,Shoal,0,335767.0724,0,0,4793.166551,0,0,340560.2389,1056327.247,6581.012416,1057942.076,0.317862739,0,0,0,0.004537577,0,0,0.322400317,1,2,2,4,61,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3562,kasky,3562,Middle,0,69862.56685,0,0,0,0,0,69862.56685,137383.2933,2415.814585,137701.4328,0.508523017,0,0,0,0,0,0,0.508523017,1,2,7,2,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3563,kasky,3563,Lower,0,0,0,0,0,0,0,0,1613173.434,6820.137072,1614659.972,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3564,kasky,3564,Middle,0,0,0,0,0,0,0,0,1173728.831,6701.66934,1175591.379,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3565,kasky,3565,Middle,0,387897.7806,0,0,49281.45046,0,0,437179.2311,2362014.41,9963.126078,2366229.46,0.164223291,0,0,0,0.020864162,0,0,0.185087453,2,3,17,4,26,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3566,kasky,3566,Middle,0,116496.492,0,0,0,0,0,116496.492,950806.4159,6583.154576,953025.1479,0.122523881,0,0,0,0,0,0,0.122523881,1,2,6,2,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3567,kasky,3567,Middle,0,12178.86836,0,0,0,0,0,12178.86836,2196432.869,8815.352658,2200476.929,0.00554484,0,0,0,0,0,0,0.00554484,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3568,kasky,3568,Middle,0,603036.9307,0,0,0,0,0,603036.9307,2453907.585,9842.530006,2458512.944,0.245745575,0,0,0,0,0,0,0.245745575,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3569,kasky,3569,Middle,0,0,0,0,0,0,0,0,1213774.099,8030.938502,1216034.771,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky357,kasky,357,Upper,0,0,0,0,0,0,0,0,470386.5752,4892.207249,471504.2766,0,0,0,0,0,0,0,0,1,2,3,3,5,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3570,kasky,3570,Middle,0,0,0,0,22957.69587,0,0,22957.69587,1625020.372,8877.900476,1628564.382,0,0,0,0,0.014127636,0,0,0.014127636,1,2,4,4,39,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3572,kasky,3572,Middle,0,106823.7393,0,0,0,0,0,106823.7393,1071838,7186.345534,1073987.06,0.099664072,0,0,0,0,0,0,0.099664072,1,1,1,4,82,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3573,kasky,3573,Shoal,0,1608641.922,0,37748.86338,104432.5395,0,0,1750823.325,9870213.839,28857.77124,9884533.798,0.16297944,0,0,0.003824523,0.010580575,0,0,0.177384538,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3574,kasky,3574,Shoal,0,49593.98465,0,0,54259.04392,0,0,103853.0286,1359315.147,8995.434456,1361302.876,0.036484538,0,0,0,0.039916456,0,0,0.076400994,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3575,kasky,3575,Lower,0,0,0,0,0,0,0,0,1338397.437,8209.326377,1339942.138,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3576,kasky,3576,Lower,0,0,0,0,0,0,0,0,2363852.537,12919.60974,2367165.176,0,0,0,0,0,0,0,0,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3577,kasky,3577,Lower,0,0,0,0,0,0,0,0,1969837.44,8451.42519,1972530.965,0,0,0,0,0,0,0,0,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3579,kasky,3579,Lower,0,0,0,0,0,0,0,0,3571175.423,14244.52965,3574849.976,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky358,kasky,358,Upper,0,0,0,0,0,0,0,0,2564921.94,14197.44446,2572260.901,0,0,0,0,0,0,0,0,1,1,1,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3580,kasky,3580,Lower,0,0,0,0,0,0,0,0,1916166.61,9898.890635,1918128.561,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3581,kasky,3581,Lower,0,0,0,0,0,0,0,0,2258252.065,9596.748954,2260476.014,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3582,kasky,3582,Lower,0,0,623252.7771,0,743832.3085,0,0,1367085.086,3283696.671,11468.58491,3287234.192,0,0,0.189802177,0,0.226522844,0,0,0.416325021,2,5,165,5,188,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3583,kasky,3583,Middle,0,178673.5158,0,0,0,0,0,178673.5158,930806.5672,5737.919593,932943.544,0.191955581,0,0,0,0,0,0,0.191955581,1,1,1,2,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3584,kasky,3584,Lower,0,1168346.673,0,33743.58578,160358.176,0,0,1362448.434,2230066.026,9417.523313,2233006.353,0.523906763,0,0,0.015131205,0.071907367,0,0,0.610945335,2,4,49,4,50,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3585,kasky,3585,Lower,0,262681.4543,0,0,0,0,0,262681.4543,3210914.216,10685.2269,3215065.314,0.081808929,0,0,0,0,0,0,0.081808929,1,1,1,4,50,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3586,kasky,3586,Lower,0,0,0,0,0,0,0,0,1100026.788,6217.174963,1101221.653,0,0,0,0,0,0,0,0,2,4,23,5,188,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3587,kasky,3587,Shoal,0,417973.1802,0,0,62879.96324,0,0,480853.1435,4438279.668,12980.42054,4445205.038,0.094174593,0,0,0,0.014167643,0,0,0.108342236,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3588,kasky,3588,Middle,0,0,0,0,0,0,0,0,832556.2923,5012.053878,834072.7845,0,0,0,0,0,0,0,0,1,2,4,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3589,kasky,3589,Middle,0,31254.66425,0,0,15610.24951,0,0,46864.91376,4403719.943,15035.13482,4411667.458,0.007097332,0,0,0,0.003544787,0,0,0.010642119,1,3,9,4,26,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky359,kasky,359,Upper,0,0,0,0,0,0,0,0,1215594.937,7068.525612,1219074.464,0,0,0,0,0,0,0,0,1,2,2,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3590,kasky,3590,Middle,0,3413069.088,103984.6635,172593.2665,346501.1415,0,0,4036148.16,6316363.873,15279.02807,6329182.682,0.540353462,0,0.016462741,0.027324782,0.054857692,0,0,0.638998677,1,3,9,4,81,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3591,kasky,3591,Middle,0,0,0,0,0,0,0,0,329370.1702,3864.967399,330030.5788,0,0,0,0,0,0,0,0,2,4,81,4,82,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3592,kasky,3592,Middle,0,0,0,0,0,0,0,0,1302029.515,7426.297967,1304109.198,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3593,kasky,3593,Lower,0,0,0,0,0,0,0,0,2756870.749,9113.889372,2759480.274,0,0,0,0,0,0,0,0,1,3,6,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3594,kasky,3594,Lower,0,0,0,0,0,0,0,0,579582.7163,4707.644681,580122.8617,0,0,0,0,0,0,0,0,1,2,2,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3595,kasky,3595,Shoal,0,1459238.088,0,20634.90686,240914.379,0,0,1720787.373,2794195.545,9236.993378,2798408.636,0.522239072,0,0,0.007384919,0.086219585,0,0,0.615843575,2,4,63,6,387,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3596,kasky,3596,Shoal,0,2795258.198,0,144611.4616,261437.0779,0,0,3201306.737,3899688.378,15756.91326,3905485.561,0.716790145,0,0,0.037082825,0.067040505,0,0,0.820913475,2,6,324,6,387,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3597,kasky,3597,Middle,0,35184.49696,0,0,0,0,0,35184.49696,1922571.547,8755.551666,1926119.764,0.018300748,0,0,0,0,0,0,0.018300748,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3598,kasky,3598,Middle,0,245182.1969,0,0,50908.09069,0,0,296090.2876,3008920.276,10807.28161,3013784.342,0.081485109,0,0,0,0.016919056,0,0,0.098404165,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3599,kasky,3599,Shoal,0,0,0,0,50795.60261,0,0,50795.60261,344845.222,3622.386988,345351.2429,0,0,0,0,0.147299714,0,0,0.147299714,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky36,kasky,36,Upper,0,131822.273,0,0,0,0,0,131822.273,2685684.151,10861.67034,2694274.088,0.049083312,0,0,0,0,0,0,0.049083312,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky360,kasky,360,Upper,0,238068.0377,0,0,0,146306.6086,0,384374.6463,1716006.12,7791.71092,1720290.586,0.138733793,0,0,0,0,0.085259957,0,0.22399375,1,1,1,4,25,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3600,kasky,3600,Shoal,0,85969.72727,0,0,2101.694747,0,0,88071.42201,3749561.609,11772.27108,3754991.733,0.022927941,0,0,0,5.61E-04,0,0,0.023488458,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3601,kasky,3601,Lower,0,0,0,0,0,0,0,0,3202705.53,10984.85638,3205811.257,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3602,kasky,3602,Middle,0,3173590.047,0,0,0,0,0,3173590.047,2963434.512,12983.282,2969250.026,1.070916207,0,0,0,0,0,0,1.070916207,1,1,1,4,83,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3603,kasky,3603,Lower,0,0,0,0,0,0,0,0,1210111.352,5855.078525,1211441.683,0,0,0,0,0,0,0,0,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3604,kasky,3604,Middle,0,288025.4026,20508.25666,0,24254.189,0,0,332787.8482,837098.0199,6159.980831,838784.9507,0.344076077,0,0.02449923,0,0.028974133,0,0,0.397549439,2,4,72,4,81,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3605,kasky,3605,Middle,0,440684.1254,0,0,0,0,0,440684.1254,2551247.871,8938.724217,2556948.969,0.172732775,0,0,0,0,0,0,0.172732775,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3606,kasky,3606,Middle,0,60293.20162,0,0,102521.4788,0,0,162814.6804,1160065.656,6945.554102,1162733.704,0.051973956,0,0,0,0.088375583,0,0,0.140349539,1,1,1,2,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3607,kasky,3607,Lower,0,0,0,0,0,0,0,0,818846.6453,5371.990922,819728.3333,0,0,0,0,0,0,0,0,2,5,188,5,189,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3608,kasky,3608,Lower,0,0,0,0,0,0,0,0,1956217.698,8993.470876,1958301.035,0,0,0,0,0,0,0,0,1,1,1,5,189,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3609,kasky,3609,Shoal,0,0,0,7518.252781,0,0,0,7518.252781,1009935.329,6580.902763,1011472.632,0,0,0,0.007444291,0,0,0,0.007444291,1,1,1,4,63,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky361,kasky,361,Upper,0,0,0,0,0,603756.0886,0,603756.0886,650561.3199,4047.312966,652217.4138,0,0,0,0,0,0.928054082,0,0.928054082,2,4,49,4,54,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3610,kasky,3610,Middle,0,5811092.985,0,0,0,0,0,5811092.985,6075979.859,14072.2324,6089752.22,0.956404254,0,0,0,0,0,0,0.956404254,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3612,kasky,3612,Middle,0,3255783.11,0,0,0,0,0,3255783.11,1575915.75,7306.957574,1578969.963,2.06596267,0,0,0,0,0,0,2.06596267,2,4,83,4,84,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3613,kasky,3613,Middle,0,20393221.94,285341.7863,178326.4031,1539691.867,0,0,22396582,14921041.02,28927.69308,14952308.42,1.366742569,0,0.01912345,0.011951338,0.103189306,0,0,1.501006663,2,4,40,4,72,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3614,kasky,3614,Lower,0,0,0,0,0,0,0,0,18193.53398,905.3960834,18213.00329,0,0,0,0,0,0,0,0,2,5,189,5,191,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3615,kasky,3615,Middle,0,901113.3581,0,0,158389.9182,0,0,1059503.276,2085401.904,8334.791033,2090259.171,0.432105368,0,0,0,0.075951747,0,0,0.508057116,1,2,5,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3616,kasky,3616,Middle,0,2316949.343,0,0,0,0,0,2316949.343,3631267.742,12559.3175,3637684.373,0.638055221,0,0,0,0,0,0,0.638055221,2,4,26,4,27,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3617,kasky,3617,Middle,0,6921142.701,0,0,569223.5616,0,0,7490366.263,9541798.348,25000.46425,9560737.184,0.725349923,0,0,0,0.059655795,0,0,0.785005718,2,4,82,4,83,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3618,kasky,3618,Lower,0,8714.456933,0,0,0,0,0,8714.456933,1580444.484,7002.345809,1582418.268,0.005513928,0,0,0,0,0,0,0.005513928,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3619,kasky,3619,Lower,0,0,0,0,0,0,0,0,2289210.506,10261.06621,2291622.462,0,0,0,0,0,0,0,0,1,2,2,5,191,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky362,kasky,362,Upper,0,0,0,0,0,586071.985,0,586071.985,4859619.43,16671.98251,4872222.875,0,0,0,0,0,0.120600387,0,0.120600387,1,2,2,3,4,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3620,kasky,3620,Lower,0,0,0,0,0,0,0,0,3758614.285,12555.93335,3763238.534,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3621,kasky,3621,Lower,0,3186.007554,0,0,0,0,0,3186.007554,754265.1623,5734.876277,755252.5041,0.004223989,0,0,0,0,0,0,0.004223989,2,4,50,4,55,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3622,kasky,3622,Shoal,0,68918.30159,0,0,0,0,0,68918.30159,1842489.058,7607.082863,1845317.8,0.037404999,0,0,0,0,0,0,0.037404999,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3623,kasky,3623,Lower,0,15535.45256,0,0,0,0,0,15535.45256,69146.78052,1569.434735,69237.24955,0.224673549,0,0,0,0,0,0,0.224673549,1,3,5,4,55,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3624,kasky,3624,Lower,0,0,0,0,0,0,0,0,1616824.56,7726.828268,1618912.243,0,0,0,0,0,0,0,0,1,1,1,3,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3625,kasky,3625,Lower,0,180502.7996,0,0,0,0,0,180502.7996,10295066.33,24205.46614,10306999.71,0.017532942,0,0,0,0,0,0,0.017532942,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3626,kasky,3626,Middle,0,910194.5622,0,0,132021.7488,0,0,1042216.311,3033478.604,10266.07037,3039593.176,0.300049772,0,0,0,0.043521569,0,0,0.343571341,2,3,32,4,72,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3627,kasky,3627,Middle,0,7052310.706,0,0,267263.3489,0,0,7319574.055,7135008.345,17627.87244,7151935.254,0.988409595,0,0,0,0.037458029,0,0,1.025867624,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3628,kasky,3628,Middle,0,0,0,0,0,0,0,0,32754.21632,905.8383859,32820.82266,0,0,0,0,0,0,0,0,2,3,31,3,32,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky363,kasky,363,Upper,0,0,0,0,0,0,0,0,1523100.289,8158.141216,1528174.209,0,0,0,0,0,0,0,0,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3630,kasky,3630,Middle,0,0,0,0,0,0,0,0,806123.6954,6402.03977,808003.6571,0,0,0,0,0,0,0,0,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3631,kasky,3631,Middle,0,0,0,0,0,0,0,0,1816.697595,181.0907375,1820.71465,0,0,0,0,0,0,0,0,1,2,3,2,90003,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3632,kasky,3632,Lower,0,0,0,0,0,0,0,0,2161788.016,7483.936471,2163836.077,0,0,0,0,0,0,0,0,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3633,kasky,3633,Lower,0,0,0,0,0,0,0,0,946232.0611,6759.919456,947095.9041,0,0,0,0,0,0,0,0,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3634,kasky,3634,Lower,0,0,0,0,0,0,0,0,1972567.869,8510.071262,1974394.458,0,0,0,0,0,0,0,0,1,3,8,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3635,kasky,3635,Middle,0,3182312.576,0,0,205029.0496,0,0,3387341.626,18296529.92,36170.81906,18331004.99,0.173929843,0,0,0,0.011205898,0,0,0.185135741,1,2,5,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3636,kasky,3636,Lower,0,0,0,0,0,0,0,0,12737.60809,905.4058273,12749.42703,0,0,0,0,0,0,0,0,1,1,1,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3638,kasky,3638,Middle,0,0,0,0,0,0,0,0,631426.0125,5617.178823,632910.7145,0,0,0,0,0,0,0,0,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky364,kasky,364,Upper,0,76765.70702,0,0,0,0,0,76765.70702,2173401.104,8726.710986,2180607.97,0.035320543,0,0,0,0,0,0,0.035320543,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky3641,kasky,3641,Middle,0,409038.4557,0,0,0,0,0,409038.4557,4667570.469,15941.11508,4675912.733,0.087634125,0,0,0,0,0,0,0.087634125,1,1,1,4,27,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3644,kasky,3644,Middle,0,229587.0682,0,0,20454.84527,0,0,250041.9134,1232846.265,7003.517698,1234825.444,0.186225221,0,0,0,0.016591562,0,0,0.202816783,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3645,kasky,3645,Middle,0,145076.3466,0,58610.19046,26.39527661,0,0,203712.9323,3630357.793,11591.91799,3636095.376,0.039961997,0,0,0.016144467,7.27E-06,0,0,0.056113734,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3646,kasky,3646,Middle,0,6611816.494,0,0,0,0,0,6611816.494,2166387.343,9360.427549,2170620.9,3.052001072,0,0,0,0,0,0,3.052001072,1,1,1,4,84,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky3647,kasky,3647,Middle,0,163449.2003,0,193976.125,0,0,0,357425.3253,1115487.915,6581.441866,1117448.39,0.146527092,0,0,0.173893524,0,0,0,0.320420616,2,4,27,4,28,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
